seed,state_idx,ego_id,neighbor_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,learned_q_range,oracle_q_range_from_surface,capacity_head_q_range_consistency_abs,capacity_q_error_bound,capacity_q_error_bound_violation,direction_head_q_consistency_abs,oracle_direction_q_consistency_abs,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation,learned_direction_from_q,oracle_direction_from_q,direction_weight_l1,direction_q_error_bound,direction_sign_margin,lambda_D,direction_sign_match_from_q,direction_sign_certified,direction_sign_violation,oracle_capacity_rank,learned_capacity_rank,oracle_capacity_topk_member,learned_capacity_topk_member,oracle_capacity_margin_to_topk_boundary,checkpoint,experiment_seed
3004,0,0,2,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0142467068508267,0.0359999993816018,0.0002897450758609,0.0002897450758609,0.0020769230167453,0.0142467068508267,0.0359999993816018,1,4,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0084310056509124,0.0044521808282598,0.021753292530775,-0.0017871779408843,0.021753292530775,0.0017871779408843,0.0016551035223528,0.0064148916862905,0.0016551035223528,0,0.0142467068508267,0.0359999993816018,0.0,0.033865465898998,0,1.5613727975469227e-10,4.336808689942019e-19,10,1,10,11,1,1,1,1,0,0,0.006000000052154,0.0239999992772936,0.006000000052154,0,0.0282436042325571,0.011310871283058,0.016932732949499,0.016932732949499,2.8221221337189837,4.707267331175666,0,0,0.0002897452319982,0.0020769230167453,1.6615384505345263,0.0281343868682255,0.0020769230167453,13.546186662380103,1,0,0,1,3,1,0,0.0060000009834766,320,3004
3004,0,0,3,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0046559469774365,0.0,-0.0003462923632469,-0.0003462923632469,0.0,0.0046559469774365,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0012824096401501,0.000956563082711,0.0046559469774365,-0.0003462923632469,0.0046559469774365,0.0003462923632469,0.0045315795578062,0.0030675972811877,0.0045315795578062,0,0.0046559470938518,0.0,1.1641532182693479e-10,0.0046559470938518,0,3.5633016220830427e-10,3.469446951953614e-18,0,0,12,0,13,13,0,1,1,1,0.0,0.0,0.0,1,0.031116223311983,0.0287882497650571,0.0023279735469259,0.0023279735469259,inf,inf,0,0,-0.0003462920069167,3.469446951953614e-18,1.6615384522538923,0.0038680175640473,3.469446951953614e-18,inf,0,0,0,5,5,0,0,0.0359999993816018,320,3004
3004,0,0,4,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0171972215175628,0.0299999983981251,-0.0013648023596033,-0.0013648023596033,-6.447617786897729e-11,0.0171972215175628,0.0299999983981251,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0027974198358852,0.00184878211237,0.0128027768805623,-0.0013648022951271,0.0128027768805623,0.0013648022951271,0.0023452702444046,0.0067759645171463,0.0023452702444046,0,0.0171972210519015,0.0299999983981251,4.656612873077393e-10,0.0128027773462235,0,2.0498635991753056e-10,5.204170427930421e-18,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999987334012,0.0149999987334012,0,0.033231577835977,0.0268301891628652,0.0064013886731117,0.0064013886731117,0.4267592809096365,2.215438709469925,1,0,-0.0013648025645897,-6.447618307314773e-11,1.6615384505345263,0.0106361534171914,6.447618307314773e-11,164962516.54854953,1,0,0,2,1,0,1,0.0060000009834766,320,3004
3004,0,0,5,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0164900980889797,0.0299999983981251,0.0009744535200297,0.0009744535200297,-6.447617439953035e-11,0.0164900980889797,0.0299999983981251,1,3,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0029414500538466,0.0020206533396511,0.0135099003091454,0.0009744535845059,0.0135099003091454,0.0009744535845059,0.0025027953088283,0.0081868432462215,0.0025027953088283,0,0.0164900976233184,0.0299999983981251,4.656612873077393e-10,0.0135099007748067,0,1.4279380249841015e-10,5.204170427930421e-18,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999987334012,0.0149999987334012,0,0.034360340796411,0.0276053904090076,0.0067549503874033,0.0067549503874033,0.4503300638527229,2.290689579853032,1,0,0.0009744533772359,-6.447617960370078e-11,1.6615384505345263,0.0112236098001237,6.447617960370078e-11,174073741.17246217,0,0,0,3,2,0,0,0.0060000009834766,320,3004
3004,0,1,0,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0051366603001952,0.0,0.0011143474839627,0.0011143474839627,1.734723475976807e-18,0.0051366603001952,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013237214462422,0.0010410984922971,0.0051366603001952,0.0011143474839627,0.0051366603001952,0.0011143474839627,0.0015273798489943,0.003518987679854,0.0015273798489943,0,0.0051366603001952,0.0,0.0,0.0051366603001952,0,6.784217415276017e-11,8.673617379884035e-19,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0031552221626043,0.0005868920125067,0.0025683301500976,0.0025683301500976,inf,inf,0,0,0.0011143475518049,8.673617379884035e-19,1.6615384505345263,0.0042673792980542,8.673617379884035e-19,inf,0,0,0,2,4,0,0,0.0179999992251396,320,3004
3004,0,1,2,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0038038282655179,0.0,0.0002748732222244,0.0002748732222244,0.0,0.0038038282655179,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0009547798873887,0.0007416580710009,0.0038038282655179,0.0002748732222244,0.0038038282655179,0.0002748732222244,0.0010211375774815,0.0032295999117195,0.0010211375774815,0,0.0038038282655179,0.0,0.0,0.0038038282655179,0,2.1853201106342143e-10,1.734723475976807e-18,0,0,4,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0022581634111702,0.0003562492784112,0.0019019141327589,0.0019019141327589,inf,inf,0,0,0.0002748730036924,1.734723475976807e-18,1.6615384505345263,0.003160103461194,1.734723475976807e-18,inf,0,0,0,3,5,0,0,0.0179999992251396,320,3004
3004,0,1,3,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0143097341060638,0.0179999992251396,-0.0069064670242369,-0.0069064670242369,-0.0080999996060505,0.0143097341060638,0.0179999992251396,1,3,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0010855537142247,0.0008874527254391,0.0036902651190757,0.0011935325818136,0.0036902651190757,0.0011935325818136,0.0030500937718898,0.0035857900511473,0.0030500937718898,0,0.0143097341060638,0.0179999992251396,0.0,0.0036902651190757,0,4.608386311444334e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.0089999996125698,0.0089999996125698,0.0089999996125698,0,0.0032762289047241,-0.0014310963451862,0.0018451325595378,0.0018451325595378,0.2050147376629763,0.36402544952873,1,0,-0.0069064674850755,-0.0080999996060505,1.6615384522538923,0.0030657586971778,0.0080999996060505,0.3784887464547255,1,1,0,1,1,1,1,0.0179999992251396,320,3004
3004,0,1,4,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0051366607658565,0.0,0.001114347600378,0.001114347600378,1.734723475976807e-18,0.0051366607658565,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013237214693421,0.0010410986465991,0.0051366607658565,0.001114347600378,0.0051366607658565,0.001114347600378,0.0015273797325789,0.0035189872141927,0.0015273797325789,0,0.0051366607658565,0.0,0.0,0.0051366607658565,0,8.03792089311417e-11,8.673617379884035e-19,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0031552226282656,0.0005868922453373,0.0025683303829282,0.0025683303829282,inf,inf,0,0,0.0011143476807573,8.673617379884035e-19,1.6615384505345263,0.0042673796849113,8.673617379884035e-19,inf,0,0,0,4,3,0,0,0.0179999992251396,320,3004
3004,0,1,5,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0053878584876656,0.0,0.0001874352601589,0.0001874352601589,0.0,0.0053878584876656,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0013666943589256,0.001019666362664,0.0053878584876656,0.0001874352601589,0.0053878584876656,0.0001874352601589,0.0009295662748627,0.0028606043197214,0.0009295662748627,0,0.0053878584876656,0.0,0.0,0.0053878584876656,0,2.710114537299302e-10,1.734723475976807e-18,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0028861155733466,-0.0001921863295137,0.0026939292438328,0.0026939292438328,inf,inf,0,0,0.0001874349891475,1.734723475976807e-18,1.6615384505345263,0.0044760670216476,1.734723475976807e-18,inf,0,0,0,5,2,0,0,0.0179999992251396,320,3004
3004,0,2,0,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.021033763885498,0.0449999989941716,0.000243862348725,0.000243862348725,-0.0249230762009437,0.021033763885498,0.0449999989941716,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0083276551179528,0.0046101012074294,0.0239662351086735,0.0251669385496688,0.0239662351086735,0.0251669385496688,0.0021955482661724,0.0069842431694269,0.0021955482661724,0,0.0210337643511593,0.0449999989941716,4.656612873077393e-10,0.0349271083250641,0,3.2143747906443476e-10,0.0,10,4,10,11,1,1,1,1,0,0,0.0149999996647238,0.0149999996647238,0.0149999996647238,0,0.0248151221312582,0.0073515679687261,0.017463554162532,0.017463554162532,1.1642369701915305,1.654341512394631,0,0,0.0002438626701625,-0.0249230762009437,1.6615384505345263,0.0290163667240393,0.0249230762009437,1.1642369701915305,0,0,0,1,1,1,1,0.0150000005960464,320,3004
3004,0,2,1,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0053126355633139,0.0,-0.0007045452948659,-0.0007045452948659,0.0,0.0053126355633139,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0014949475510338,0.0012723943053265,0.0053126355633139,-0.0007045452948659,0.0053126355633139,0.0007045452948659,0.0019763514865189,0.0026923853438347,0.0019763514865189,0,0.0053126353886909,0.0,1.7462298274040222e-10,0.0053126353886909,0,3.7905678812802374e-10,3.469446951953614e-18,0,0,10,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0291806713794358,0.0265243536850903,0.0026563176943454,0.0026563176943454,inf,inf,0,0,-0.0007045456739227,-3.469446951953614e-18,1.6615384505345263,0.0044135739859902,3.469446951953614e-18,inf,0,0,0,4,5,0,0,0.0449999989941716,320,3004
3004,0,2,3,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0053573311306536,0.0,-0.0010803320910781,-0.0010803320910781,0.0,0.0053573311306536,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.001355990374321,0.0010615463572493,0.0053573311306536,-0.0010803320910781,0.0053573311306536,0.0010803320910781,0.0049590328708291,0.0032615736126899,0.0049590328708291,0,0.0053573309851344,0.0,1.4551915228366852e-10,0.0053573309851344,0,2.8663893958044695e-11,3.469446951953614e-18,0,0,10,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0295659218390937,0.0268872563465265,0.0026786654925672,0.0026786654925672,inf,inf,0,0,-0.001080332119742,3.469446951953614e-18,1.6615384522538923,0.004450705716626,3.469446951953614e-18,inf,0,0,0,5,4,0,0,0.0449999989941716,320,3004
3004,0,2,4,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0203873571008443,0.0299999983981251,0.000172446903889,0.000172446903889,-6.447617786897729e-11,0.0203873571008443,0.0299999983981251,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0021529538816697,0.0014470277806005,0.0096126412972807,0.0001724469683652,0.0096126412972807,0.0001724469683652,0.0022459153551608,0.0066350465640425,0.0022459153551608,0,0.020387356635183,0.0299999983981251,4.656612873077393e-10,0.009612641762942,0,1.4375083892334548e-10,5.204170427930421e-18,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999987334012,0.0149999987334012,0,0.0287576485425233,0.0239513276610523,0.004806320881471,0.004806320881471,0.320421419154426,1.917176731387796,1,0,0.0001724467601382,-6.447618307314773e-11,1.6615384505345263,0.0079858869501711,6.447618307314773e-11,123857935.9003184,0,0,0,2,3,0,0,0.0150000005960464,320,3004
3004,0,2,5,0,1b85a84bb11de49af7d5907aa9892bc964e09844c1d4477279fa2d67bd1ae32b,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.020956290885806,0.0299999983981251,0.000277603365248,0.000277603365248,-6.447617439953035e-11,0.020956290885806,0.0299999983981251,1,3,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0020685705414951,0.0014467276081707,0.009043707512319,0.0002776034297242,0.009043707512319,0.0002776034297242,0.0012158475583419,0.0076656653545796,0.0012158475583419,0,0.0209562911186367,0.0299999983981251,2.3283064365386963e-10,0.0090437072794884,0,4.4636049023605295e-10,5.204170427930421e-18,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999987334012,0.0149999987334012,0,0.0276627000421285,0.0231408464023843,0.0045218536397442,0.0045218536397442,0.3014569347712789,1.844180158530984,1,0,0.0002776038116085,-6.447617960370078e-11,1.6615384505345263,0.0075132336901245,6.447617960370078e-11,116527277.76838194,0,0,0,3,2,0,0,0.0150000005960464,320,3004
3004,1,0,1,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0043767788447439,0.0,-0.0012196442112326,-0.0012196442112326,0.0,0.0043767788447439,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0011523592481008,0.0008948839231002,0.0043767788447439,-0.0012196442112326,0.0043767788447439,0.0012196442112326,0.0014136232202872,0.0038192982319742,0.0014136232202872,0,0.0043767788447439,0.0,0.0,0.0043767788447439,0,6.538954360618687e-11,0.0,0,0,2,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0092029431834816,0.0070145537611097,0.0021883894223719,0.0021883894223719,inf,inf,0,0,-0.0012196441458431,0.0,1.6615384505345263,0.003636093170014,0.0,inf,0,0,0,4,5,0,0,0.0359999993816018,320,3004
3004,1,0,2,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0157013982534408,0.0359999993816018,0.0023391263093799,0.0023391263093799,0.020769230167453,0.0157013982534408,0.0359999993816018,1,4,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0119527753894816,0.0100091129938173,0.0202986011281609,-0.0184301038580731,0.0202986011281609,0.0184301038580731,0.0018911873921751,0.0053450958803296,0.0018911873921751,0,0.0157013973221182,0.0359999993816018,9.313225746154783e-10,0.031986263114959,0,5.671209439561674e-10,0.0,2,11,10,11,3,1,0,0,1,0,0.0,0.006000000052154,0.0,1,0.0257461168803274,-0.0097529853228479,0.0159931315574795,0.0159931315574795,inf,inf,0,0,0.0023391257422589,0.020769230167453,1.6615384505345263,0.0265732030272093,0.020769230167453,1.2794505531963083,1,0,0,1,3,1,0,0.006000000052154,320,3004
3004,1,0,3,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0049856472760438,0.0,-0.0012176288291811,-0.0012176288291811,0.0,0.0049856472760438,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0012430938582715,0.0009561153845145,0.0049856472760438,-0.0012176288291811,0.0049856472760438,0.0012176288291811,0.0030198388267308,0.003574039787054,0.0030198388267308,0,0.0049856470432132,0.0,2.3283064365386963e-10,0.0049856470432132,0,3.0087094708003415e-11,0.0,0,0,2,0,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0074762548319995,0.0049834313103929,0.0024928235216066,0.0024928235216066,inf,inf,0,0,-0.001217628799094,0.0,1.6615384522538923,0.0041419221358323,0.0,inf,0,0,0,5,4,0,0,0.0359999993816018,320,3004
3004,1,0,4,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0171862319111824,0.0299999993294477,0.0016494174487888,0.0016494174487888,0.0,0.0171862319111824,0.0299999993294477,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0029626758587455,0.0020154063230292,0.0128137674182653,0.0016494174487888,0.0128137674182653,0.0016494174487888,0.0039946995675563,0.0095040397718548,0.0039946995675563,0,0.0171862323768436,0.0299999993294477,4.656612873077393e-10,0.012813766952604,0,4.683624777075679e-11,0.0,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999996647238,0.0149999996647238,0,0.008236679714173,0.001829796237871,0.006406883476302,0.006406883476302,0.4271255746338024,0.5491119932184814,1,0,0.0016494174956251,0.0,1.6615384505345263,0.0106452832439701,0.0,inf,0,0,0,2,2,0,0,0.006000000052154,320,3004
3004,1,0,5,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.018376849591732,0.0299999993294477,0.0031710581388324,0.0031710581388324,0.0,0.018376849591732,0.0299999993294477,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0027525969216974,0.0019747749957415,0.0116231497377157,0.0031710581388324,0.0116231497377157,0.0031710581388324,0.0020882976241409,0.0106274150311946,0.0020882976241409,0,0.0183768505230546,0.0299999993294477,9.313225746154783e-10,0.0116231488063931,0,6.954008853130023e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.0149999996647238,0.0149999996647238,0.0149999996647238,0,0.0078955506905913,0.0020839762873947,0.0058115744031965,0.0058115744031965,0.3874383022063591,0.52637005780471,1,0,0.0031710588342333,0.0,1.6615384505345263,0.0096561543290533,0.0,inf,0,0,0,3,1,0,1,0.006000000052154,320,3004
3004,1,1,0,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0051548546180129,0.0,0.0010755769908428,0.0010755769908428,1.734723475976807e-18,0.0051548546180129,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.001341057382257,0.0010003285736021,0.0051548546180129,0.0010755769908428,0.0051548546180129,0.0010755769908428,0.001717121573165,0.0031524873338639,0.001717121573165,0,0.0051548546180129,0.0,0.0,0.0051548546180129,0,1.318138881899189e-09,1.734723475976807e-18,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0047403052449226,0.0021628779359161,0.0025774273090064,0.0025774273090064,inf,inf,0,0,0.0010755756727039,0.0,1.6615384505345263,0.0042824945773719,0.0,inf,0,0,0,2,2,0,0,0.0179999992251396,320,3004
3004,1,1,2,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0032895542681217,0.0,-0.0003734630008693,-0.0003734630008693,3.469446951953614e-18,0.0032895542681217,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0009099907325425,0.0007394602378973,0.0032895542681217,-0.0003734630008693,0.0032895542681217,0.0003734630008693,0.0017838773783296,0.0018720353255048,0.0017838773783296,0,0.0032895542681217,0.0,0.0,0.0032895542681217,0,2.3617806061554386e-10,2.6020852139652106e-18,0,0,10,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0027497876435518,0.0011050105094909,0.0016447771340608,0.0016447771340608,inf,inf,0,0,-0.0003734632370474,8.673617379884035e-19,1.6615384505345263,0.0027328604508021,8.673617379884035e-19,inf,0,0,0,3,5,0,0,0.0179999992251396,320,3004
3004,1,1,3,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.016047703102231,0.0179999992251396,-0.0071537639014422,-0.0071537639014422,-0.0080999996060505,0.016047703102231,0.0179999992251396,1,3,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0007904642727187,0.0006496125733005,0.0019522961229085,0.0009462357046082,0.0019522961229085,0.0009462357046082,0.0022051334381103,0.003507626010105,0.0022051334381103,0,0.0160477038007229,0.0179999992251396,6.984919309616089e-10,0.0027117603458464,0,5.145910815518294e-10,1.734723475976807e-18,10,11,10,11,1,1,1,1,1,1,0.0089999996125698,0.0089999996125698,0.0089999996125698,0,0.001612258143723,0.0002563779707998,0.0013558801729232,0.0013558801729232,0.1506533590323185,0.1791398014585754,1,0,-0.0071537633868512,-0.0080999996060505,1.6615384522538923,0.0022528470439605,0.0080999996060505,0.2781292782135113,1,1,0,1,1,1,1,0.0179999992251396,320,3004
3004,1,1,4,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0049071181565523,0.0,-0.0012559361057356,-0.0012559361057356,1.734723475976807e-18,0.0049071181565523,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0012830036364735,0.0009592372769787,0.0049071181565523,-0.0012559361057356,0.0049071181565523,0.0012559361057356,0.0022034817375242,0.0035532466135919,0.0022034817375242,0,0.0049071181565523,0.0,0.0,0.0049071181565523,0,5.760663014317545e-10,0.0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0042673032730817,0.0018137441948056,0.0024535590782761,0.0024535590782761,inf,inf,0,0,-0.0012559355296692,1.734723475976807e-18,1.6615384505345263,0.0040766827492138,1.734723475976807e-18,inf,0,0,0,4,3,0,0,0.0179999992251396,320,3004
3004,1,1,5,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0046224193647503,0.0,-0.000329080823576,-0.000329080823576,3.469446951953614e-18,0.0046224193647503,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0012407206343698,0.000956065589066,0.0046224193647503,-0.000329080823576,0.0046224193647503,0.000329080823576,0.0009813668439164,0.0033954747486859,0.0009813668439164,0,0.0046224193647503,0.0,0.0,0.0046224193647503,0,9.457099495874255e-10,2.6020852139652106e-18,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0041136797517538,0.0018024700693786,0.0023112096823751,0.0023112096823751,inf,inf,0,0,-0.000329081769286,8.673617379884035e-19,1.6615384505345263,0.003840163754514,8.673617379884035e-19,inf,0,0,0,5,4,0,0,0.0179999992251396,320,3004
3004,1,2,0,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0175950825214386,0.044999998062849,0.0007549365982413,0.0007549365982413,-0.0062307691147121,0.0175950825214386,0.044999998062849,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0120456587191027,0.0099153380505892,0.0274049155414104,0.0069857057129534,0.0274049155414104,0.0069857057129534,0.0017988423351198,0.0055348263122141,0.0017988423351198,0,0.0175950829870998,0.044999998062849,4.656612873077393e-10,0.0347326253540813,0,2.945815943608543e-11,3.469446951953614e-18,2,11,10,11,3,1,0,0,1,0,0.0,0.0149999987334012,0.0,1,0.0338964639231562,0.0165301512461155,0.0173663126770406,0.0173663126770406,inf,inf,0,0,0.0007549365687831,-0.0062307691147121,1.6615384505345263,0.0288547962569083,0.0062307691147121,4.6310167694669175,0,0,0,1,3,1,0,0.0149999996647238,320,3004
3004,1,2,1,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0040622972883284,0.0,-0.0015252992743626,-0.0015252992743626,-3.469446951953614e-18,0.0040622972883284,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0010277711871602,0.0007539316350539,0.0040622972883284,-0.0015252992743626,0.0040622972883284,0.0015252992743626,0.0023908028379082,0.003119992557913,0.0023908028379082,0,0.0040622972883284,0.0,0.0,0.0040622972883284,0,3.3377128903604164e-10,1.734723475976807e-18,0,0,10,0,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0288560311309993,0.0268248824868351,0.0020311486441642,0.0020311486441642,inf,inf,0,0,-0.0015252996081339,-5.204170427930421e-18,1.6615384505345263,0.0033748315710298,5.204170427930421e-18,inf,0,0,0,4,4,0,0,0.044999998062849,320,3004
3004,1,2,3,1,9a94439105a39ce6b580020dd63da8c104bf4dd646f2c07688fb0bcad736de61,e0917aa47544d631864837eab255add16665f36958db737edb4b740420949dea,0.0034804292954504,0.0,-0.0002323725493624,-0.0002323725493624,0.0,0.0034804292954504,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0009814630354647,0.0007866648557601,0.0034804292954504,-0.0002323725493624,0.0034804292954504,0.0002323725493624,0.0027022715657949,0.0034240428358316,0.0027022715657949,0,0.0034804292954504,0.0,0.0,0.0034804292954504,0,2.6466575025335665e-10,3.469446951953614e-18,0,0,10,1,13,13,0,1,1,1,0.0,0.0,0.0,1,0.028539655264467,0.0267994406167417,0.0017402146477252,0.0017402146477252,inf,inf,0,0,-0.0002323728140282,3.469446951953614e-18,1.6615384522538923,0.0028914335523709,3.469446951953614e-18,inf,0,0,0,5,5,0,0,0.044999998062849,320,3004
